id,name,address,latitude,longitude,is_active,fuel_types,poi_types,food_types
5902,Siktarva,"Terjola district, village Siktarva",42.173951507822,42.9340472469401,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5659,Gulf + • Poti Larnaka,"Gulf + • Poti Larnaka • 
Poti, Larnaka Str.
(Self Service)",42.1625,41.682334,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium","CNG Station, Gas Station, Shop",
5660,Gulf + • Poti,"Poti, Larnaka Str.",42.1624759130781,41.6822392659698,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium","CNG Station, Gas Station, Shop","Coffee, Hot Dog"
5815,Gulf + • Poti,"Poti, Larnaka Str.",42.1624759130781,41.6822392659698,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog"
5661,Gulf + • Samtredia Tamar mepe,"Samtredia, Tamar Mepe Str. #13",42.1599656093931,42.3371199999999,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium","CNG Station, Gas Station, Shop","Coffee, Hot Dog"
5829,Gulf + • Samtredia Tamar mepe,"Samtredia, Tamar Mepe Str. #13",42.1599656093931,42.3371199999999,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog"
5662,Gulf + • Samtredia,"Gulf + • Samtredia •
Tamar Mepe Str. #13
(Self Service)",42.159963,42.337067,1,"Euro Diesel, Euro Regular, G-Force Premium","CNG Station, Gas Station, Shop",
5859,Potioil,"Poti, Larnaka Str.",42.1585341026465,41.6842999999994,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,Coffee
5931,Oil Terminal (Samtredia),"Oil Terminal (Samtredia, Kakabadze Str. #10)",42.157189,42.338118,1,,Oil Terminal,
5666,"Tao, Kostava Str. 47","Tao, Kostava Str. #47",42.15585152528,42.30451407694,1,"Diesel Euro, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Gas Station,
5814,Gulf + • Poti albatros,"Poti, Rekvava Str. #9",42.1490379526745,41.6751707265398,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5897,Zestafoni,"Zestafoni, tamar mepe Str. #89",42.1135760791291,43.0298892512248,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,Coffee
5901,Sajavakho,"Samtredia district, village Sajavakho",42.1033359415372,42.2928600000001,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,Coffee
5903,Dzirula resto,"Zestaponi district, village of Dzirula",42.0899096961649,43.1646519004681,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5673,Agara,Agara,42.036948238493,43.805808153381,1,"Diesel Euro, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Gas Station,
5926,Qareli,"Kareli Municipality, Bebnisi Village, 1st Street,  #5",42.031101120933,43.902356949083,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5834,Gulf + • akhmeta kalaki,"Akhmeta, Sanapiro Str. #1b",42.0264196572388,45.2306614467845,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5929,Gori avtobani,"Gori Autoban, Village Berbuki",42.0184018920009,44.1251192681658,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5861,Chokhatauri 2,"Chokhatauri, Kostava Str. #7",42.0103358337407,42.231889265155,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5817,Gulf + • Chokhatauri,"Chokhatauri, Lomtatidze Str. #1",42.009867,42.235613,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,Coffee
5857,Ureki,"Ureki, Village Tskaltsminda",42.0078298783896,41.780310733654,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5680,Gori Exit,"Gori, Sukhishvili Str. #188",41.999434,44.123597,1,"Diesel Euro, Euro Regular, G-Force Premium","Gas Station, Shop",
5682,Gulf + • Gori Kipiani,"Gori, Kipiani and Tkviavi street crossing",41.9945359565713,44.10785,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium","CNG Station, Gas Station, Shop",Coffee
5848,Gulf + • Gori Kipiani,"Gori, Kipiani and Tkviavi street crossing",41.9945359565713,44.10785,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,Coffee
5683,Gulf + • Gori Kipiani,"Gulf + • Gori Kipiani • 
Gori Kipiani, Kipiani and Tkviavi street crossing.
(Self Service)",41.994461,44.107861,1,"Euro Diesel, Euro Regular, G-Force Premium","CNG Station, Gas Station, Shop",
5684,Gori,"Gori, Highway Tskhinvali N8",41.993817804646,44.111197779636,1,"CNG, Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium","Gas Station, Shop","Coffee, Hot Dog, Sandwich"
5923,Gori,"Gori, Highway Tskhinvali N8",41.9938178046458,44.1111977796362,1,"CNG, Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5928,Khashuri,"Khashuri, Stalini Str.",41.9899294197783,43.6140376856931,1,"CNG, Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium","Service Center, Shop","Coffee, Hot Dog, Sandwich"
5847,Gulf + • Gori tsikheebi,"Gori, Gogebashvili Str. #2",41.9873238324809,44.1100429389905,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,Coffee
5846,Gulf + • Khashuri,"Kashuri, Stalini Str. #148",41.986157735256,43.5967592696585,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog"
5688,Akhmeta,"Akhmeta, Zemo Khodasheni",41.966344,45.359445,1,"Euro Diesel, Euro Regular, G-Force Premium",Gas Station,
5927,Qvishkheti,"Khashuri Municipality, Khashuri-Borjomi, on the left of the 7th km of the Akhaltsikhe highway",41.9656879797188,43.5201507319867,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,Coffee
5690,"Ureki, Village Tskaltsminda","Ureki, Village Tskaltsminda",41.949875217455,41.778921809428,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super","Gas Station, Shop",Coffee
5850,Gulf + • Kaspi,"Kaspi, Aghmashenebeli Str. #15a",41.9472337793921,44.4235992809288,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5692,Kaspi optima,"Kaspi, Agmashenebeli Str. #168",41.9410279827743,44.4211507319434,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Gas Station,
5918,Kvareli,"Kvareli, Meurneoba Settlement",41.9298319488291,45.8237414720354,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5907,Vardisubani,"Telavi, Village Vardisubani",41.9272680769278,45.45625,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,Coffee
5840,Gulf + • Telavi centri,"Telavi, Aghmashenebeli Str. #64",41.9258656978407,45.4669099999998,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog"
5908,Telavi civi 2,"Telavi, Rustaveli Str. #128",41.9188499152684,45.497560728588,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5837,Gulf + • Telavi civi,"Telavi, Davitashvili Str. #26",41.9185959304654,45.4947607379695,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium","Service Center, Shop",Coffee
5924,Natakhtari,"Mtskheta, village Misaktsieli area",41.9018859917935,44.7211099999998,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5930,Tserovani,"Mtskheta district, Tserovani Village",41.8943586264636,44.7110430617564,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5925,Narekvavi avtobani,"Mtskheta, Narekvavi",41.8852199829838,44.7169692588706,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5922,Borjomi,"Bordjomi, Near Rustaveli Str.",41.842278706815,43.387024131051,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5816,Gulf + • Kobuleti,Kobuleti Rustaveli Str. #170,41.8415379231072,41.7808800000002,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog"
5910,Lagodekhi,"Lagodekhi, Vil. Shroma",41.825138262388,46.2634751581372,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium","Service Center, Shop","Coffee, Hot Dog, Sandwich"
5710,Gulf + • Digomi MG •,"Gulf + • Digomi MG • 
Tbilisi, Agmashenebeli Alley #149
(Self Service)",41.794901,44.770972,1,"Euro Diesel, Euro Regular, G-Force Premium","CNG Station, Gas Station, Shop",
5711,Gulf + • Digomi MG,"Tbilisi, Agmashenebeli Alley #149",41.7948739514225,44.7709178735307,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium","CNG Station, Gas Station, Shop","Coffee, Hot Dog, Sandwich"
5823,Gulf + • Digomi MG,"Tbilisi, Agmashenebeli Alley #149",41.7948739514225,44.7709178735307,1,"Euro Regular, G-Force Euro Diesel, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
5879,Vekua,"Tbilisi, Vekua Str. #2",41.7906599999995,44.8142192742477,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,Coffee
5873,Giorgi 96,"Tbilisi,  David Agmashenebeli Alley #127",41.7889939799471,44.7704592794088,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium, G-Force Super",Shop,"Coffee, Hot Dog, Sandwich"
5932,Oil Terminal (13),Oil Terminal (Tskalsadeni Str. #13),41.786630563042,44.794604506723,1,,Oil Terminal,
5715,Oil Terminal (13),Oil Terminal (Tskalsadeni Str. #13),41.786630563042,44.794604506723,1,,Oil Terminal,
5716,Oil Terminal (13),Oil Terminal (Tskalsadeni Str. #13),41.786630563042,44.794604506723,1,,Oil Terminal,
5717,"Zigzagi, Tskalsadeni 13","Zigzagi, Tskalsadeni Str. #13",41.786282572616,44.795199957124,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Gas Station,Coffee
5718,Zigzag,"Tbilisi, Irakli Kemoklidze Street #4",41.7862468451069,44.7949547778029,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium","Gas Station, Shop","Coffee, Hot Dog, Sandwich"
5880,Zigzag,"Tbilisi, Irakli Kemoklidze Street #4",41.7862468451069,44.7949547778029,1,"Euro Diesel, Euro Regular, G-Force Euro Diesel, G-Force Euro Regular, G-Force Premium",Shop,"Coffee, Hot Dog, Sandwich"
